id,page_views,downloads,columns,name,description,agency,rows,link,d,r,g,b
n55z-cx8y,41,139.0,16,Single Use Parking Permit- On Street,"Parking Permits issued for a particular purpose in designated parking zones or at specific locations for prearranged periods of time,and is not issued for commercial activities or to commercial vehicles.These permits are issued pursuant to Section 4-08 (o)(4) of Title 34 of the Rules of the City of New York.",Department of Transportation (DOT),1184,https://data.cityofnewyork.us/d/n55z-cx8y,0.0,0.8616090647292522,0.536495730113334,0.19548899031476086
8i43-kna8,41,87.0,8,2011-2012 CLASS SIZE REPORT CITY LEVEL DISTRIBUTION,"Average class sizes for each school, by grade and program type (General Education, Self-Contained Special Education, Collaborative Team Teaching (CTT)) for grades K-9 (where grade 9 is not reported by subject area).",Department of Education (DOE),524,https://data.cityofnewyork.us/d/8i43-kna8,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
gix2-d8at,41,83.0,8,2011-12 Discharge Reporting by Code - HS,"Local Law 42, enacted in 2011, requires the New York City Department of Education (DOE) to report to the New York City Council by June 30, 2013 the num ber of students in grades 6 through 12 who were discharged, transferred, or graduated during the 2011-12 school year. This document summarizes and explains reported data for students whom graduated and/or transferred by code category for grades 9 - 12. This law requires the reporting of discharges and graduations that occur during one school year.",Department of Education (DOE),3789,https://data.cityofnewyork.us/d/gix2-d8at,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
8knn-wq9b,41,126.0,9,2015 - 2016 School Closure Discharge Reporting Borough ELL,"New York City public schools closed for poor performance. This report provides data regarding students enrolled in these schools during the school year, according to the guidelines set by Local Law 043",Department of Education (DOE),393,https://data.cityofnewyork.us/d/8knn-wq9b,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
6yzk-rwz2,41,162.0,19,Internet Master Plan: Broadband Adoption & Demographic Citywide,"Broadband adoption rates among demographic subgroups in New York City</p>
<b>Data Limitations:</b> Data accuracy is limited as of the date of publication and by the methodology and accuracy of the original sources.  The City shall not be liable for any costs related to, or in reliance of, the data contained in these datasets.",Mayor's Office of the Chief Technology Officer,4,https://data.cityofnewyork.us/d/6yzk-rwz2,0.0,1.0,1.0,1.0
4vfc-wci4,41,199.0,9,Department for the Aging (DFTA) Reported Line Item Expenditures by Month of Home Delivered Meals Contracted Providers,Reported Expenditures of Line Items by Month of registered and contracted agencies providing Home Delivered Meals Services.,Department for the Aging (DFTA),1995,https://data.cityofnewyork.us/d/4vfc-wci4,0.0,0.6234809659087222,0.6330654918766613,0.19369052933737949
en96-iuwi,41,93.0,0,2012-2013 Early Childhood Progress Report,The Quality Review is a process that evaluates how well schools are organized to support student learning and teacher practice. It was developed to assist New York City Department of Education (NYCDOE) schools in raising student achievement by looking behind a school’s performance statistics to ensure that the school is engaged in effective methods of accelerating student learning.,Department of Education (DOE),0,https://data.cityofnewyork.us/d/en96-iuwi,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
e76w-s8gb,41,0.0,0,2010 Orthoimagery Brooklyn - 2 of 2,"The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer services described in further detail here: https://maps.nyc.gov/tiles/. Full metadata on the Aerial & Orthoimagery can be found at: https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_AerialImagery.md 
The 2010 Orthoimagery Tile Index can be used to geo-reference the individual image tiles across the City (https://data.cityofnewyork.us/City-Government/2010-Orthos-Tile-Index/chzg-3b9u)",Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/e76w-s8gb,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
dy9m-dvf2,41,0.0,0,2008 Orthoimagery Brooklyn,"The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer services described in further detail here: https://maps.nyc.gov/tiles/. Full metadata on the Aerial & Orthoimagery can be found at: https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_AerialImagery.md 
The 2008 Orthoimagery Tile Index can be used to geo-reference the individual image tiles across the City (https://data.cityofnewyork.us/City-Government/2008-Orthos-Tile-Index/dy62-2n2g)",Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/dy9m-dvf2,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
hm5s-pgts,40,0.0,0,Compostable Bag Retailers in NYC (Map),"A list of retailers that sell brown paper lawn & leaf bags or certified compostable bags. A product is certified compostable if it meets certain specifications and tests that scientifically prove that the material will biodegrade, leaving no persistent synthetic residues. For more information on NYC's resident organics collection or neighborhood drop off locations, see: https://www1.nyc.gov/assets/dsny/site/services/food-scraps-and-yard-waste-page",Department of Sanitation (DSNY),168,https://data.cityofnewyork.us/d/hm5s-pgts,0.0,0.21044753832183283,0.6773105080456748,0.6433941168468681
gx64-vjdi,40,224.0,9,Department for the Aging (DFTA) Reported Service Units by Month of Home Care Agency Contracted Providers,Reported Units of Service by Month of registered and contracted agencies providing Home Care Services.,Department for the Aging (DFTA),60,https://data.cityofnewyork.us/d/gx64-vjdi,0.0,0.6234809659087222,0.6330654918766613,0.19369052933737949
cnnp-j87w,40,74.0,7,2015-2016 Local Law 14 Health Data - HS District,"Local Law 14 (2016) requires that the NYCDOE provide citywide Health Education data, disaggregated by community school district, city council district, and each individual school. Data reported in this report is from the 2015-16 school year.
This report provides information about the number and percent of students receiving one semester of health education as defined in Local Law 14 as reported through the 2015-2016 STARS database.",Department of Education (DOE),33,https://data.cityofnewyork.us/d/cnnp-j87w,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
e33f-d2gn,40,0.0,0,2004 Orthoimagery Brooklyn,"The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer services described in further detail here: https://maps.nyc.gov/tiles/. Full metadata on the Aerial & Orthoimagery can be found at: https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_AerialImagery.md 
The 2004 Orthoimagery Tile Index can be used to geo-reference the individual image tiles across the City (https://data.cityofnewyork.us/City-Government/2004-Ortho-Tile-Index/gnpd-qabs/) or (https://data.cityofnewyork.us/City-Government/2004-Orthoimagery-Tile-Index/j49e-erz3)",Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/e33f-d2gn,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
4hiy-398i,40,82.0,10,2014-2015 Class Size Report District Level Detail Summary,"Average class sizes for each school, by grade and program type (General Education, Self-Contained Special Education, Collaborative Team Teaching (CTT)) for grades K-9 (where grade 9 is not reported by subject area).",Department of Education (DOE),3110,https://data.cityofnewyork.us/d/4hiy-398i,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
y86q-g4pf,40,99.0,8,2013-14 Discharge Reporting By Code - MS,"Local Law 42, enacted in 2011, requires the New York City Department of Education (DOE) to report to the New York City Council by June 30, 2013 the num ber of students in grades 6 through 8 who were discharged, transferred, or graduated during the 2013-14 school year. This document summarizes and explains reported data for all students by transfer and discharges in grades 6 - 8. This law requires the reporting of discharges and graduations that occur during one school year.",Department of Education (DOE),1019,https://data.cityofnewyork.us/d/y86q-g4pf,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
5hb6-gnie,40,102.0,6,2013-14 Discharge Reporting for Students with Disabilities - HS,"Local Law 42, enacted in 2011, requires the New York City Department of Education (DOE) to report to the New York City Council by June 30, 2014 the num ber of students in grades 9 through 12 who were discharged, transferred, or graduated during the 2013-14 school year. This document summarizes and explains reported data for all students by transfer and discharges in grades 9 - 12. This law requires the reporting of discharges and graduations that occur during one school year.",Department of Education (DOE),538,https://data.cityofnewyork.us/d/5hb6-gnie,0.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
d4mz-3bq9,40,139.0,10,2014 - 15 Guidance Counselor Reporting - Social Worker Data,New York City Department of Education 2014 - 15 Guidance Counselor Reporting - Social Worker Data by school year.,Department of Education (DOE),1659,https://data.cityofnewyork.us/d/d4mz-3bq9,304.0,0.9677975592919913,0.44127456009157356,0.5358103155058701
s67x-p7nk,39,100.0,12,FY19 MMR Agency Resources,"NYC agency resources from the FY19 Mayor's Management Report (MMR), including expenditures (includes all funds), personnel, revenue and paid overtime.",Mayor's Office of Operations (OPS),200,https://data.cityofnewyork.us/d/s67x-p7nk,0.0,0.5571803870240879,0.6507747739933957,0.19331667588333168
jvnx-z9de,39,0.0,0,2010 Orthoimagery Brooklyn - 1 of 2,"The Department of Information Technology and Telecommunications, GIS Unit, is providing the raw orthoimagery for download. This orthoimagery is used to create the Aerial Photography Tile Layer services described in further detail here: https://maps.nyc.gov/tiles/. Full metadata on the Aerial & Orthoimagery can be found at: https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_AerialImagery.md 
The 2010 Orthoimagery Tile Index can be used to geo-reference the individual image tiles across the City (https://data.cityofnewyork.us/City-Government/2010-Orthos-Tile-Index/chzg-3b9u)",Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/jvnx-z9de,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
tqh4-y786,39,151.0,0,"2002 Bronx, Brooklyn, Queens Orthoimagery Tile Index",This 2002 Orthoimagery Tile Index file can be used to geo-reference the individual image tiles across the City. This tile index is used in conjunction with the 2002 Orthoimagery by individual Borough download. Full metadata on the Aerial & Orthoimagery can be found at: https://github.com/CityOfNewYork/nyc-geo-metadata/blob/master/Metadata/Metadata_AerialImagery.md,Department of Information Technology & Telecommunications (DoITT),0,https://data.cityofnewyork.us/d/tqh4-y786,0.0,0.9694979754285514,0.4537284387051496,0.40783466214891867
